17,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/NFV/src/repodata/repomd.xml,NFV
14,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/BaseOS/src/repodata/repomd.xml,BaseOS
18,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/CRB/src/repodata/repomd.xml,CRB
15,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/AppStream/src/repodata/repomd.xml,AppStream
16,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/HighAvailability/src/repodata/repomd.xml,HighAvailability
20,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/ResilientStorage/src/repodata/repomd.xml,ResilientStorage
46,2023-01-31 11:47:44.323382+00,\N,7,t,ppc64le,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/ppc64le/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/ppc64le-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/src/repodata/repomd.xml,SAPHANA
49,2023-02-04 02:23:54.841994+00,\N,19,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/src/repodata/repomd.xml,cloud-common
47,2023-02-04 02:22:54.989886+00,\N,18,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/src/repodata/repomd.xml,cloud-kernel
55,2023-02-04 02:26:48.948344+00,\N,21,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/src/repodata/repomd.xml,cloud-common
51,2023-02-04 02:25:03.834817+00,\N,20,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/src/repodata/repomd.xml,cloud-kernel
48,2023-02-04 02:22:54.989886+00,\N,18,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-common/src/repodata/repomd.xml,cloud-common
54,2023-02-04 02:26:48.948344+00,\N,21,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-kernel/src/repodata/repomd.xml,cloud-kernel
50,2023-02-04 02:24:22.822288+00,\N,19,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/f91da90d-5bdb-4cf2-80ea-e07f8dae5a5c/repo/cloud-kernel/src/repodata/repomd.xml,cloud-kernel
